category,rxnorm_code,rxnorm_name
Triptans,40061080,
Triptans,40078301,
Triptans,40099334,
Triptans,40101566,
Triptans,40101568,
Triptans,40101569,
Triptans,40102294,
Triptans,40106586,
Triptans,40106588,
Triptans,40128933,
Triptans,40147102,
Triptans,40147103,
Triptans,40149942,
Triptans,40162455,
Triptans,40163413,
Triptans,40163847,
Triptans,40163848,
Triptans,40163851,
Triptans,40174555,
Triptans,40174556,
Triptans,40174557,
Triptans,40221112,
Triptans,42629159,
Triptans,42629366,
Triptans,42629377,
Triptans,42705227,
Triptans,42707420,
Triptans,42707425,
Triptans,42707441,
Triptans,42707443,
Triptans,42707445,
Triptans,42707449,
Triptans,42707452,
Triptans,19071475,
Triptans,42799241,
Triptans,42799318,
Triptans,42799321,
Triptans,42799330,
Triptans,42799337,
Triptans,42799340,
Triptans,42799341,
Triptans,42799343,
Triptans,42799579,
Triptans,42799583,
Triptans,42799586,
Triptans,42799587,
Triptans,42799589,
Triptans,42799591,
Triptans,42799594,
Triptans,42799596,
Triptans,42799600,
Triptans,42799601,
Triptans,42799602,
Triptans,42902798,
Triptans,44785080,
Triptans,46275948,
Triptans,46276071,
Triptans,46276073,
Triptans,46276081,
Triptans,42629160,
Triptans,42629378,
Triptans,42705215,
Triptans,42705216,
Triptans,42705223,
Triptans,42705224,
Triptans,42707424,
Triptans,42707429,
Triptans,42707442,
Triptans,42707448,
Triptans,42707455,
Triptans,42707459,
Triptans,42707460,
Triptans,42707461,
Triptans,42707463,
Triptans,42799245,
Triptans,42799325,
Triptans,42799327,
Triptans,42799329,
Triptans,42799333,
Triptans,42799336,
Triptans,42799342,
Triptans,42799345,
Triptans,42799346,
Triptans,42799490,
Triptans,42799581,
Triptans,42799584,
Triptans,42799597,
Triptans,42799598,
Triptans,42902487,
Triptans,42903380,
Triptans,701850,
Triptans,739397,
Triptans,739400,
Triptans,1103556,
Triptans,1118117,
Triptans,1118118,
Triptans,1118120,
Triptans,1140643,
Triptans,1140673,
Triptans,1140709,
Triptans,1145379,
Triptans,1154117,
Triptans,1189698,
Triptans,1366725,
Triptans,1366726,
Triptans,1366771,
Triptans,1396496,
Triptans,1396498,
Triptans,1398937,
Triptans,1510470,
Triptans,1510477,
Triptans,1510478,
Triptans,1510788,
Triptans,1718685,
Triptans,1718686,
Triptans,1718687,
Triptans,19023302,
Triptans,19023496,
Triptans,19023538,
Triptans,19038547,
Triptans,19047076,
Triptans,19047133,
Triptans,19059962,
Triptans,19062825,
Triptans,19069705,
Triptans,19069707,
Triptans,19071338,
Triptans,19082880,
Triptans,19080242,
Triptans,19084284,
Triptans,19085457,
Triptans,19086106,
Triptans,19090389,
Triptans,19091474,
Triptans,19099775,
Triptans,19102176,
Triptans,19103654,
Triptans,19106674,
Triptans,19106710,
Triptans,19110851,
Triptans,19111145,
Triptans,19115152,
Triptans,19115401,
Triptans,19116751,
Triptans,19124489,
Triptans,35200580,
Triptans,35200582,
Triptans,35200826,
Triptans,35200827,
Triptans,35200829,
Triptans,35201983,
Triptans,35201990,
Triptans,35604720,
Triptans,35604721,
Triptans,35604725,
Triptans,35604879,
Triptans,35604882,
Triptans,37496951,
Triptans,37496952,
Triptans,37497433,
Triptans,37497435,
Triptans,37497436,
Triptans,37497440,
Triptans,37497442,
Triptans,37497443,
Triptans,37498251,
Triptans,37498257,
Triptans,37498993,
Triptans,37499079,
Triptans,37499082,
Triptans,37499421,
Triptans,40017296,
Triptans,40017300,
Triptans,40017304,
Triptans,40017305,
Triptans,40034237,
Triptans,40034240,
Triptans,40034242,
Triptans,40039703,
Triptans,40039711,
Triptans,40039715,
Triptans,40057349,
Triptans,40058728,
Triptans,40092766,
Triptans,40101570,
Triptans,40106584,
Triptans,40106585,
Triptans,40106590,
Triptans,40163844,
Triptans,40163845,
Triptans,701852,
Triptans,739398,
Triptans,739399,
Triptans,1103552,
Triptans,1103557,
Triptans,1106775,
Triptans,1116031,
Triptans,1116075,
Triptans,1116080,
Triptans,1140672,
Triptans,1140680,
Triptans,1140702,
Triptans,1140704,
Triptans,1140705,
Triptans,1154079,
Triptans,1154080,
Triptans,1189697,
Triptans,1189699,
Triptans,1361138,
Triptans,1366727,
Triptans,1366728,
Triptans,1366769,
Triptans,1366770,
Triptans,1396497,
Triptans,1396499,
Triptans,1510473,
Triptans,1510476,
Triptans,1510480,
Triptans,1510785,
Triptans,1718688,
Triptans,19001095,
Triptans,19006148,
Triptans,19027572,
Triptans,19038549,
Triptans,19047078,
Triptans,19047080,
Triptans,19047134,
Triptans,19071339,
Triptans,19072555,
Triptans,19072556,
Triptans,19079463,
Triptans,19082572,
Triptans,19084285,
Triptans,19090975,
Triptans,19098094,
Triptans,19099777,
Triptans,19102271,
Triptans,19106250,
Triptans,19107526,
Triptans,19109980,
Triptans,19113426,
Triptans,19115228,
Triptans,19120747,
Triptans,19129084,
Triptans,19135569,
Triptans,35200585,
Triptans,35200800,
Triptans,35200821,
Triptans,35201989,
Triptans,35604726,
Triptans,35604878,
Triptans,35604880,
Triptans,35604884,
Triptans,1106740,
Triptans,1116078,
Triptans,1118119,
Triptans,1118144,
Triptans,1140651,
Triptans,1140711,
Triptans,1154077,
Triptans,1154078,
Triptans,1154116,
Triptans,1189459,
Triptans,1356186,
Triptans,1366723,
Triptans,1366724,
Triptans,1366768,
Triptans,1510467,
Triptans,1510479,
Triptans,1510481,
Triptans,1510786,
Triptans,19012479,
Triptans,19023498,
Triptans,19040761,
Triptans,19044288,
Triptans,19047077,
Triptans,19063803,
Triptans,19069709,
Triptans,19069710,
Triptans,19079711,
Triptans,19082992,
Triptans,19085542,
Triptans,19086105,
Triptans,19098334,
Triptans,19102180,
Triptans,19102214,
Triptans,19102260,
Triptans,19102754,
Triptans,19102755,
Triptans,19107527,
Triptans,19110542,
Triptans,19112011,
Triptans,19113015,
Triptans,19116031,
Triptans,19116032,
Triptans,19120270,
Triptans,19121122,
Triptans,19121123,
Triptans,19121806,
Triptans,35200578,
Triptans,35200823,
Triptans,35200824,
Triptans,35201870,
Triptans,35201871,
Triptans,35201892,
Triptans,35201893,
Triptans,35201962,
Triptans,35604727,
Triptans,42705211,
Triptans,42705212,
Triptans,42705214,
Triptans,42705226,
Triptans,42707432,
Triptans,42707433,
Triptans,42707446,
Triptans,42707454,
Triptans,42707456,
Triptans,42707457,
Triptans,42707458,
Triptans,42799243,
Triptans,42799244,
Triptans,42799320,
Triptans,42799322,
Triptans,42799323,
Triptans,42799328,
Triptans,42799335,
Triptans,42799338,
Triptans,42799577,
Triptans,42799578,
Triptans,42799580,
Triptans,42799582,
Triptans,42799588,
Triptans,42799592,
Triptans,42799593,
Triptans,42799595,
Triptans,42799599,
Triptans,42902795,
Triptans,43012983,
Triptans,43012985,
Triptans,43012986,
Triptans,46234129,
Triptans,46276062,
Triptans,46276063,
Triptans,46276066,
Triptans,46276070,
Triptans,46276072,
Triptans,46276075,
Triptans,37497426,
Triptans,37497441,
Triptans,37498248,
Triptans,37498255,
Triptans,37498256,
Triptans,37498258,
Triptans,37498259,
Triptans,37499074,
Triptans,37499078,
Triptans,37499424,
Triptans,37499818,
Triptans,37499828,
Triptans,40000512,
Triptans,40002625,
Triptans,40002626,
Triptans,40011028,
Triptans,40017299,
Triptans,40026193,
Triptans,40028299,
Triptans,40030028,
Triptans,40034512,
Triptans,40034517,
Triptans,40034521,
Triptans,40039716,
Triptans,40039717,
Triptans,40040043,
Triptans,40040048,
Triptans,40058727,
Triptans,40058849,
Triptans,40061076,
Triptans,40083021,
Triptans,40083023,
Triptans,40083024,
Triptans,40101571,
Triptans,40127094,
Triptans,40134775,
Triptans,40141425,
Triptans,40163850,
Triptans,40223594,
Triptans,42629367,
Triptans,42629368,
Triptans,42707421,
Triptans,42707428,
Triptans,42707435,
Triptans,42707450,
Triptans,42707451,
Triptans,42799319,
Triptans,42799324,
ACE Inhibitor,1033889,amlodipine / perindopril
ACE Inhibitor,104375,lisinopril 2.5 MG Oral Tablet [Zestril]
ACE Inhibitor,104376,lisinopril 5 MG Oral Tablet [Zestril]
ACE Inhibitor,104377,lisinopril 10 MG Oral Tablet [Zestril]
ACE Inhibitor,104378,lisinopril 20 MG Oral Tablet [Zestril]
ACE Inhibitor,104384,ramipril 2.5 MG Oral Capsule [Altace]
ACE Inhibitor,104385,ramipril 5 MG Oral Capsule [Altace]
ACE Inhibitor,1152283,amlodipine / benazepril Oral Product
ACE Inhibitor,1152284,amlodipine / benazepril Pill
ACE Inhibitor,1155750,captopril / hydrochlorothiazide Oral Product
ACE Inhibitor,1155751,captopril / hydrochlorothiazide Pill
ACE Inhibitor,1155753,captopril Oral Product
ACE Inhibitor,1155754,captopril Pill
ACE Inhibitor,1157288,moexipril Oral Product
ACE Inhibitor,1157289,moexipril Pill
ACE Inhibitor,1157876,quinapril Oral Product
ACE Inhibitor,1157877,quinapril Pill
ACE Inhibitor,1160005,benazepril / hydrochlorothiazide Oral Product
ACE Inhibitor,1160006,benazepril / hydrochlorothiazide Pill
ACE Inhibitor,1160007,benazepril Oral Product
ACE Inhibitor,1160008,benazepril Pill
ACE Inhibitor,1162124,hydrochlorothiazide / lisinopril Oral Product
ACE Inhibitor,1162125,hydrochlorothiazide / lisinopril Pill
ACE Inhibitor,1162649,enalapril / hydrochlorothiazide Oral Product
ACE Inhibitor,1162650,enalapril / hydrochlorothiazide Pill
ACE Inhibitor,1162652,enalapril Oral Product
ACE Inhibitor,1162653,enalapril Pill
ACE Inhibitor,1162674,fosinopril / hydrochlorothiazide Oral Product
ACE Inhibitor,1162675,fosinopril / hydrochlorothiazide Pill
ACE Inhibitor,1162676,fosinopril Oral Product
ACE Inhibitor,1162677,fosinopril Pill
ACE Inhibitor,1162756,trandolapril / verapamil Oral Product
ACE Inhibitor,1162757,trandolapril / verapamil Pill
ACE Inhibitor,1162758,trandolapril Oral Product
ACE Inhibitor,1162759,trandolapril Pill
ACE Inhibitor,1162775,hydrochlorothiazide / moexipril Oral Product
ACE Inhibitor,1162776,hydrochlorothiazide / moexipril Pill
ACE Inhibitor,1162779,hydrochlorothiazide / quinapril Oral Product
ACE Inhibitor,1162780,hydrochlorothiazide / quinapril Pill
ACE Inhibitor,1164689,lisinopril Oral Product
ACE Inhibitor,1164690,lisinopril Pill
ACE Inhibitor,1164809,ramipril Oral Product
ACE Inhibitor,1164810,ramipril Pill
ACE Inhibitor,1165430,perindopril Oral Product
ACE Inhibitor,1165431,perindopril Pill
ACE Inhibitor,1168391,Accuretic Oral Product
ACE Inhibitor,1168392,Accuretic Pill
ACE Inhibitor,1179047,Tarka Pill
ACE Inhibitor,1179052,Tarka Oral Product
ACE Inhibitor,1180897,Lotensin HCT Pill
ACE Inhibitor,1180902,Lotensin HCT Oral Product
ACE Inhibitor,1180906,Lotrel Oral Product
ACE Inhibitor,1180909,Lotrel Pill
ACE Inhibitor,1187277,Zestoretic Oral Product
ACE Inhibitor,1187278,Zestoretic Pill
ACE Inhibitor,1187581,Vaseretic Oral Product
ACE Inhibitor,1187582,Vaseretic Pill
ACE Inhibitor,1299858,moexipril hydrochloride 15 MG
ACE Inhibitor,1299859,hydrochlorothiazide 12.5 MG / moexipril hydrochloride 15 MG Oral Tablet
ACE Inhibitor,1299870,moexipril hydrochloride 7.5 MG
ACE Inhibitor,1299871,hydrochlorothiazide 12.5 MG / moexipril hydrochloride 7.5 MG Oral Tablet
ACE Inhibitor,1299890,hydrochlorothiazide 25 MG / moexipril hydrochloride 15 MG Oral Tablet
ACE Inhibitor,1299896,moexipril hydrochloride 15 MG Oral Tablet
ACE Inhibitor,1299897,moexipril hydrochloride 7.5 MG Oral Tablet
ACE Inhibitor,1435621,enalapril maleate 1 MG/ML
ACE Inhibitor,1435622,enalapril Oral Liquid Product
ACE Inhibitor,1435624,enalapril maleate 1 MG/ML Oral Solution
ACE Inhibitor,1435625,Epaned
ACE Inhibitor,1435626,enalapril maleate 1 MG/ML [Epaned]
ACE Inhibitor,1435630,enalapril maleate 1 MG/ML Oral Solution [Epaned]
ACE Inhibitor,151293,Accuretic
ACE Inhibitor,153752,Tarka
ACE Inhibitor,1600711,perindopril arginine
ACE Inhibitor,1600712,perindopril arginine 14 MG
ACE Inhibitor,1600713,amlodipine / perindopril Oral Product
ACE Inhibitor,1600714,amlodipine / perindopril Pill
ACE Inhibitor,1600715,amlodipine / perindopril Oral Tablet
ACE Inhibitor,1600716,amlodipine 10 MG / perindopril arginine 14 MG Oral Tablet
ACE Inhibitor,1600717,Prestalia
ACE Inhibitor,1600718,amlodipine 10 MG / perindopril arginine 14 MG [Prestalia]
ACE Inhibitor,1600719,amlodipine / perindopril Oral Tablet [Prestalia]
ACE Inhibitor,1600720,Prestalia Oral Product
ACE Inhibitor,1600721,Prestalia Pill
ACE Inhibitor,1600722,amlodipine 10 MG / perindopril arginine 14 MG Oral Tablet [Prestalia]
ACE Inhibitor,1600723,perindopril arginine 3.5 MG
ACE Inhibitor,1600724,amlodipine 2.5 MG / perindopril arginine 3.5 MG Oral Tablet
ACE Inhibitor,1600725,amlodipine 2.5 MG / perindopril arginine 3.5 MG [Prestalia]
ACE Inhibitor,1600726,amlodipine 2.5 MG / perindopril arginine 3.5 MG Oral Tablet [Prestalia]
ACE Inhibitor,1600727,perindopril arginine 7 MG
ACE Inhibitor,1600728,amlodipine 5 MG / perindopril arginine 7 MG Oral Tablet
ACE Inhibitor,1600729,amlodipine 5 MG / perindopril arginine 7 MG [Prestalia]
ACE Inhibitor,1600730,amlodipine 5 MG / perindopril arginine 7 MG Oral Tablet [Prestalia]
ACE Inhibitor,175128,Vaseretic
ACE Inhibitor,1806881,lisinopril 1 MG/ML
ACE Inhibitor,1806882,lisinopril Oral Liquid Product
ACE Inhibitor,1806884,lisinopril 1 MG/ML Oral Solution
ACE Inhibitor,1806885,Qbrelis
ACE Inhibitor,1806886,lisinopril 1 MG/ML [Qbrelis]
ACE Inhibitor,1806890,lisinopril 1 MG/ML Oral Solution [Qbrelis]
ACE Inhibitor,18867,benazepril
ACE Inhibitor,196472,Zestril
ACE Inhibitor,197436,captopril 25 MG / hydrochlorothiazide 15 MG Oral Tablet
ACE Inhibitor,197437,captopril 25 MG / hydrochlorothiazide 25 MG Oral Tablet
ACE Inhibitor,197438,captopril 50 MG / hydrochlorothiazide 15 MG Oral Tablet
ACE Inhibitor,197439,captopril 50 MG / hydrochlorothiazide 25 MG Oral Tablet
ACE Inhibitor,197884,lisinopril 40 MG Oral Tablet
ACE Inhibitor,197885,hydrochlorothiazide 12.5 MG / lisinopril 10 MG Oral Tablet
ACE Inhibitor,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet
ACE Inhibitor,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet
ACE Inhibitor,198188,ramipril 2.5 MG Oral Capsule
ACE Inhibitor,198189,ramipril 5 MG Oral Capsule
ACE Inhibitor,199351,trandolapril 2 MG Oral Tablet
ACE Inhibitor,199352,trandolapril 4 MG Oral Tablet
ACE Inhibitor,199353,trandolapril 1 MG Oral Tablet
ACE Inhibitor,199622,trandolapril 0.5 MG Oral Capsule
ACE Inhibitor,1998,captopril
ACE Inhibitor,199816,trandolapril 1 MG Oral Capsule
ACE Inhibitor,199817,trandolapril 2 MG Oral Capsule
ACE Inhibitor,203123,enalapril maleate
ACE Inhibitor,203138,verapamil hydrochloride
ACE Inhibitor,203644,Prinivil
ACE Inhibitor,205326,lisinopril 30 MG Oral Tablet
ACE Inhibitor,206764,lisinopril 5 MG Oral Tablet [Prinivil]
ACE Inhibitor,206765,lisinopril 10 MG Oral Tablet [Prinivil]
ACE Inhibitor,206766,lisinopril 20 MG Oral Tablet [Prinivil]
ACE Inhibitor,206771,lisinopril 40 MG Oral Tablet [Zestril]
ACE Inhibitor,207891,quinapril 5 MG Oral Tablet [Accupril]
ACE Inhibitor,207892,quinapril 10 MG Oral Tablet [Accupril]
ACE Inhibitor,207893,quinapril 20 MG Oral Tablet [Accupril]
ACE Inhibitor,207895,quinapril 40 MG Oral Tablet [Accupril]
ACE Inhibitor,210673,trandolapril 4 MG Oral Tablet [Mavik]
ACE Inhibitor,213482,lisinopril 30 MG Oral Tablet [Zestril]
ACE Inhibitor,214223,amlodipine / benazepril
ACE Inhibitor,214287,benazepril / hydrochlorothiazide
ACE Inhibitor,214357,captopril / hydrochlorothiazide
ACE Inhibitor,214536,enalapril / hydrochlorothiazide
ACE Inhibitor,214618,hydrochlorothiazide / lisinopril
ACE Inhibitor,214622,hydrochlorothiazide / moexipril
ACE Inhibitor,214866,trandolapril / verapamil
ACE Inhibitor,218088,Lotensin
ACE Inhibitor,218089,Lotensin HCT
ACE Inhibitor,218090,Lotrel
ACE Inhibitor,218245,Mavik
ACE Inhibitor,224921,Vasotec
ACE Inhibitor,227278,fosinopril sodium
ACE Inhibitor,236066,moexipril hydrochloride
ACE Inhibitor,251856,ramipril 2.5 MG Oral Tablet
ACE Inhibitor,251857,ramipril 5 MG Oral Tablet
ACE Inhibitor,260333,ramipril 10 MG Oral Capsule [Altace]
ACE Inhibitor,261415,fosinopril / hydrochlorothiazide
ACE Inhibitor,261417,hydrochlorothiazide / quinapril
ACE Inhibitor,261438,Aceon
ACE Inhibitor,261962,ramipril 10 MG Oral Capsule
ACE Inhibitor,262418,Altace
ACE Inhibitor,29046,lisinopril
ACE Inhibitor,30131,moexipril
ACE Inhibitor,308962,captopril 100 MG Oral Tablet
ACE Inhibitor,308963,captopril 12.5 MG Oral Tablet
ACE Inhibitor,308964,captopril 50 MG Oral Tablet
ACE Inhibitor,310796,hydrochlorothiazide 12.5 MG / quinapril 10 MG Oral Tablet
ACE Inhibitor,310797,hydrochlorothiazide 12.5 MG / quinapril 20 MG Oral Tablet
ACE Inhibitor,310809,hydrochlorothiazide 25 MG / quinapril 20 MG Oral Tablet
ACE Inhibitor,311353,lisinopril 2.5 MG Oral Tablet
ACE Inhibitor,311354,lisinopril 5 MG Oral Tablet
ACE Inhibitor,312748,quinapril 10 MG Oral Tablet
ACE Inhibitor,312749,quinapril 20 MG Oral Tablet
ACE Inhibitor,312750,quinapril 5 MG Oral Tablet
ACE Inhibitor,314076,lisinopril 10 MG Oral Tablet
ACE Inhibitor,314077,lisinopril 20 MG Oral Tablet
ACE Inhibitor,314203,quinapril 40 MG Oral Tablet
ACE Inhibitor,315559,captopril 100 MG
ACE Inhibitor,315560,captopril 12.5 MG
ACE Inhibitor,315561,captopril 25 MG
ACE Inhibitor,315562,captopril 50 MG
ACE Inhibitor,316151,lisinopril 10 MG
ACE Inhibitor,316152,lisinopril 2.5 MG
ACE Inhibitor,316153,lisinopril 20 MG
ACE Inhibitor,316154,lisinopril 30 MG
ACE Inhibitor,316155,lisinopril 40 MG
ACE Inhibitor,316156,lisinopril 5 MG
ACE Inhibitor,316616,quinapril 10 MG
ACE Inhibitor,316617,quinapril 20 MG
ACE Inhibitor,316618,quinapril 40 MG
ACE Inhibitor,316619,quinapril 5 MG
ACE Inhibitor,316626,ramipril 1.25 MG
ACE Inhibitor,316627,ramipril 10 MG
ACE Inhibitor,316628,ramipril 2.5 MG
ACE Inhibitor,316847,trandolapril 2 MG
ACE Inhibitor,316848,trandolapril 4 MG
ACE Inhibitor,317173,captopril 25 MG Oral Tablet
ACE Inhibitor,317482,ramipril 5 MG
ACE Inhibitor,317522,trandolapril 1 MG
ACE Inhibitor,333397,trandolapril 0.5 MG
ACE Inhibitor,35208,quinapril
ACE Inhibitor,35296,ramipril
ACE Inhibitor,371000,benazepril / hydrochlorothiazide Oral Tablet
ACE Inhibitor,371002,amlodipine / benazepril Oral Capsule
ACE Inhibitor,371253,captopril / hydrochlorothiazide Oral Tablet
ACE Inhibitor,372006,enalapril / hydrochlorothiazide Oral Tablet
ACE Inhibitor,372273,fosinopril / hydrochlorothiazide Oral Tablet
ACE Inhibitor,372613,hydrochlorothiazide / lisinopril Oral Tablet
ACE Inhibitor,372946,hydrochlorothiazide / moexipril Oral Tablet
ACE Inhibitor,373732,hydrochlorothiazide / quinapril Oral Tablet
ACE Inhibitor,374178,trandolapril / verapamil Extended Release Oral Tablet
ACE Inhibitor,3827,enalapril
ACE Inhibitor,38454,trandolapril
ACE Inhibitor,401965,ramipril 1.25 MG Oral Tablet
ACE Inhibitor,401968,ramipril 10 MG Oral Tablet
ACE Inhibitor,411434,trandolapril 4 MG Oral Capsule
ACE Inhibitor,50166,fosinopril
ACE Inhibitor,54552,perindopril
ACE Inhibitor,563609,lisinopril 2.5 MG [Zestril]
ACE Inhibitor,563610,lisinopril 5 MG [Zestril]
ACE Inhibitor,563611,lisinopril 10 MG [Zestril]
ACE Inhibitor,563612,lisinopril 20 MG [Zestril]
ACE Inhibitor,567575,lisinopril 5 MG [Prinivil]
ACE Inhibitor,567576,lisinopril 10 MG [Prinivil]
ACE Inhibitor,567577,lisinopril 20 MG [Prinivil]
ACE Inhibitor,567582,lisinopril 40 MG [Zestril]
